task,seed,method,normalized_HV,shape_error,force_MAPE
high-force actuator,10,MSAEA-DM,0.8143706900580255,0.0934365911200291,0.1582018141981621
high-force actuator,11,MSAEA-DM,0.7996100981015447,0.09216426634414222,0.13156254942501108
high-force actuator,12,MSAEA-DM,0.7882523116137471,0.08532513168831869,0.12710105830520388
high-force actuator,13,MSAEA-DM,0.8058598885234936,0.08352523995463734,0.14408349542563065
high-force actuator,14,MSAEA-DM,0.8088716348634873,0.09000389398581371,0.16173297507572842
high-force actuator,15,MSAEA-DM,0.813808339271552,0.08267324045966921,0.14363332652944705
high-force actuator,16,MSAEA-DM,0.8026179542585257,0.09408031866461224,0.13736466702358882
high-force actuator,17,MSAEA-DM,0.7959908583264654,0.08602376738596079,0.13850746312583212
high-force actuator,18,MSAEA-DM,0.8049051121312726,0.09614654038886768,0.14263000886242133
high-force actuator,19,MSAEA-DM,0.81142947189627,0.07926627315556437,0.14584620008480179
high-force actuator,20,MSAEA-DM,0.8039114808448702,0.09794342380125734,0.13846799319194678
high-force actuator,1,AS-SMEA,0.7996838416172289,0.10769227899654764,0.16751382238649823
high-force actuator,2,AS-SMEA,0.7933534714943713,0.09974093340849033,0.1730899500035414
high-force actuator,3,AS-SMEA,0.8090345564389525,0.09647747319974684,0.18170105378822785
high-force actuator,4,AS-SMEA,0.8113102658894216,0.09854560446869987,0.14509883584442793
high-force actuator,5,AS-SMEA,0.806360747714343,0.09617729203534739,0.17645259877704705
high-force actuator,6,AS-SMEA,0.7865175618370673,0.09738202860622046,0.18000221438464653
high-force actuator,7,AS-SMEA,0.8023002296227438,0.09793282750846408,0.17685258256046169
high-force actuator,8,AS-SMEA,0.8222804605412868,0.1005856526307585,0.16367849750769364
high-force actuator,9,AS-SMEA,0.7914736542871044,0.09437008170740621,0.1661901734532078
high-force actuator,10,AS-SMEA,0.7695724558889262,0.11442536199263124,0.16369024154042072
high-force actuator,11,AS-SMEA,0.792431862604908,0.1085093210209566,0.15071633792698041
high-force actuator,12,AS-SMEA,0.7997239868644134,0.09646316984822877,0.15411857276280183
high-force actuator,13,AS-SMEA,0.7839893475062444,0.09281742472544006,0.14625497996135478
high-force actuator,14,AS-SMEA,0.7895306711898965,0.09590835000041656,0.1550523017281063
high-force actuator,15,AS-SMEA,0.8126065749291789,0.10782981891303309,0.14664371128210466
high-force actuator,16,AS-SMEA,0.8003526117202908,0.1070669759553404,0.16131658320291592
high-force actuator,17,AS-SMEA,0.8065662258464482,0.10592063029417681,0.15957663711908748
high-force actuator,18,AS-SMEA,0.7845274294848629,0.10303002991331808,0.14880992066552196
high-force actuator,19,AS-SMEA,0.8250524678754074,0.11552194369520548,0.17428795747452325
high-force actuator,20,AS-SMEA,0.7837500418213946,0.09450054908670727,0.16287719402098624
low-stress actuator,1,Frank-WT MF-PIRN,0.881147151645772,0.03946206191224018,0.07585540784817614
low-stress actuator,2,Frank-WT MF-PIRN,0.8679561678673003,0.06237255757976974,0.09054630577025383
low-stress actuator,3,Frank-WT MF-PIRN,0.8821254532430354,0.056414909437655245,0.09091188701037223
low-stress actuator,4,Frank-WT MF-PIRN,0.8886163251940665,0.03763468892759294,0.07220346138280925
low-stress actuator,5,Frank-WT MF-PIRN,0.8723241705471692,0.05804272041145107,0.07044249180369841
low-stress actuator,6,Frank-WT MF-PIRN,0.8885726208063095,0.03709631624467998,0.0851473599227212
low-stress actuator,7,Frank-WT MF-PIRN,0.8610753382439973,0.05619105116583535,0.06493408705813328
low-stress actuator,8,Frank-WT MF-PIRN,0.8775205118019636,0.05607695729816224,0.08277819424500751
low-stress actuator,9,Frank-WT MF-PIRN,0.8671475445728944,0.061452061000659225,0.08612402796604147
low-stress actuator,10,Frank-WT MF-PIRN,0.8654055401752108,0.04968136479799935,0.06616061376830462
low-stress actuator,11,Frank-WT MF-PIRN,0.8778852758778177,0.05129067940599073,0.0854218763835648
low-stress actuator,12,Frank-WT MF-PIRN,0.8877058491085654,0.06078873721184172,0.07038241598974915
low-stress actuator,13,Frank-WT MF-PIRN,0.8600863902998523,0.04413042019936271,0.06453519087624236
low-stress actuator,14,Frank-WT MF-PIRN,0.8711063701574997,0.05508426036441071,0.07117579919106581
low-stress actuator,15,Frank-WT MF-PIRN,0.8994582628553357,0.04937072133488564,0.07848095225662563
low-stress actuator,16,Frank-WT MF-PIRN,0.8720644929597643,0.06299711685933279,0.07189428462181047
low-stress actuator,17,Frank-WT MF-PIRN,0.8874131161301009,0.04256036256152579,0.06544143567496823
low-stress actuator,18,Frank-WT MF-PIRN,0.8896727235598169,0.04758331196447534,0.07479675483939979
low-stress actuator,19,Frank-WT MF-PIRN,0.8607534238603718,0.052504215925784414,0.07145359672440565
low-stress actuator,20,Frank-WT MF-PIRN,0.8677175718164898,0.051427188066230936,0.07399505591594496
low-stress actuator,1,MF-HVKG,0.875794774949267,0.06205414754187384,0.09474592349162855
low-stress actuator,2,MF-HVKG,0.8809768112180637,0.05533662331306493,0.09114890634469734
low-stress actuator,3,MF-HVKG,0.8815948421630607,0.06317995949285528,0.07305357532053115
low-stress actuator,4,MF-HVKG,0.8632910669380275,0.06101058819198633,0.0866627412015641
low-stress actuator,5,MF-HVKG,0.855945412561717,0.06789989468615189,0.08293048409542557
low-stress actuator,6,MF-HVKG,0.8584203082509045,0.05271985626892277,0.09145593636354726
low-stress actuator,7,MF-HVKG,0.8685169826000642,0.05850102806229659,0.09537254727573793
low-stress actuator,8,MF-HVKG,0.8766122433880545,0.07477446459150948,0.0998748076549612
low-stress actuator,9,MF-HVKG,0.8482137266080834,0.06278019613468702,0.0888746352315439
low-stress actuator,10,MF-HVKG,0.861580548850893,0.06355877810529946,0.08517414492257729
low-stress actuator,11,MF-HVKG,0.892095067532078,0.05832007343146941,0.07968089392614083
low-stress actuator,12,MF-HVKG,0.8503394394158694,0.0607357246215519,0.07987957136908963
low-stress actuator,13,MF-HVKG,0.852765423084407,0.0459462101228062,0.07690771059311773
low-stress actuator,14,MF-HVKG,0.8731280570122518,0.07340722389471953,0.09001632440565016
low-stress actuator,15,MF-HVKG,0.8664374479469136,0.053956259057601735,0.0909924670240476
low-stress actuator,16,MF-HVKG,0.889872460665329,0.055294677468709176,0.09541191312135074
low-stress actuator,17,MF-HVKG,0.8478410609591016,0.06823878730074293,0.0983381780333161
low-stress actuator,18,MF-HVKG,0.8785498321147516,0.06266926821024507,0.08702884249506566
low-stress actuator,19,MF-HVKG,0.8546179729339367,0.0534539970035095,0.06965891771021925
low-stress actuator,20,MF-HVKG,0.8653831713902602,0.05682186374988472,0.08206989069151281
low-stress actuator,1,qLogNEHVI,0.8700006283293745,0.05573188535646998,0.12208795766259974
low-stress actuator,2,qLogNEHVI,0.8586604238152293,0.062028950039897744,0.09219865955080789
low-stress actuator,3,qLogNEHVI,0.8483958199838818,0.050386925170689226,0.08682707732795425
low-stress actuator,4,qLogNEHVI,0.8791715199895401,0.05151550311931013,0.10834049717727165
low-stress actuator,5,qLogNEHVI,0.8447532524758161,0.07587549821186862,0.10874257531025983
low-stress actuator,6,qLogNEHVI,0.8545892973556014,0.06916367347584698,0.10401644401009782
low-stress actuator,7,qLogNEHVI,0.8571733816225625,0.07004873538198503,0.12631705783305747
low-stress actuator,8,qLogNEHVI,0.855535247444153,0.0791445550969113,0.11532563093695995
low-stress actuator,9,qLogNEHVI,0.8436565284256008,0.0633184410500835,0.08750125228620381
low-stress actuator,10,qLogNEHVI,0.8646368252778049,0.06129619268525439,0.10496874072805494
low-stress actuator,11,qLogNEHVI,0.879350580483704,0.07029408226804232,0.11406159871411856
low-stress actuator,12,qLogNEHVI,0.8386482938136995,0.07097044940957477,0.1159484212030797
low-stress actuator,13,qLogNEHVI,0.8640053907102945,0.07482079459270406,0.09475820351738744
low-stress actuator,14,qLogNEHVI,0.86811775937349,0.0741800460925345,0.11031564189897887
low-stress actuator,15,qLogNEHVI,0.8615155400399063,0.0692806571321421,0.08689734057356509
low-stress actuator,16,qLogNEHVI,0.8526709523416353,0.07055431725804004,0.1129344656780572
low-stress actuator,17,qLogNEHVI,0.8541316255961546,0.06033419076836162,0.10758069233915617
low-stress actuator,18,qLogNEHVI,0.8669528279682097,0.0807387726434729,0.1074943425240227
low-stress actuator,19,qLogNEHVI,0.867305420495401,0.07165912895084864,0.11923803061531482
low-stress actuator,20,qLogNEHVI,0.8357257987996511,0.07353940320090382,0.10093864802671314
low-stress actuator,1,MOMF,0.8494090379634117,0.07741343952800903,0.1073986462986411
low-stress actuator,2,MOMF,0.8469894644305056,0.068175592083824,0.11946892400398983
low-stress actuator,3,MOMF,0.8714313428173324,0.07751601815543059,0.11634514815244842
low-stress actuator,4,MOMF,0.8501176361025612,0.06552012317323444,0.11365939304653218
low-stress actuator,5,MOMF,0.8322946156896798,0.07983499932111054,0.11831353843673484
low-stress actuator,6,MOMF,0.83234773041556,0.07517537694532592,0.11911709282387922
low-stress actuator,7,MOMF,0.8518264505835387,0.07595732260977864,0.1228729185979611
low-stress actuator,8,MOMF,0.8547572634193276,0.08036655545423904,0.11556676107889181
low-stress actuator,9,MOMF,0.8572363428582884,0.06723604920001042,0.12490346314910748
low-stress actuator,10,MOMF,0.8751237405028693,0.07294648945141707,0.11576692203735112
low-stress actuator,11,MOMF,0.8446879392451684,0.08796657975315314,0.11477097946491896
low-stress actuator,12,MOMF,0.8722255906822857,0.08108064242842006,0.11713392146838228
low-stress actuator,13,MOMF,0.8355020693293416,0.08130979547549409,0.11257335972372692
low-stress actuator,14,MOMF,0.838687102084377,0.07875641831765752,0.11875340958327929
low-stress actuator,15,MOMF,0.8362325128484022,0.07801750964352291,0.10990808791561095
low-stress actuator,16,MOMF,0.8399856303749546,0.0831832218584434,0.1376061854102941
low-stress actuator,17,MOMF,0.8218063775259227,0.08435849088316627,0.10941865122457632
low-stress actuator,18,MOMF,0.8394829296927393,0.0758947268984049,0.11996804036374242
low-stress actuator,19,MOMF,0.8375932492555166,0.07363201961006023,0.1120720914263751
low-stress actuator,20,MOMF,0.8681359249478344,0.06291734472145051,0.11337989073848735
low-stress actuator,1,PHSEA,0.8459829379727024,0.08552749583590422,0.13921202177917927
low-stress actuator,2,PHSEA,0.8364568921520562,0.0831151823655256,0.12416444843123649
low-stress actuator,3,PHSEA,0.8421049221745169,0.08893990494906513,0.13859969646672282
low-stress actuator,4,PHSEA,0.8452443548235168,0.09716176650073297,0.12296594248279158
low-stress actuator,5,PHSEA,0.8401669126278947,0.08140562031223222,0.1307330704975451
low-stress actuator,6,PHSEA,0.8409139326505102,0.08862934078742346,0.13093715593254118
low-stress actuator,7,PHSEA,0.8523325326779332,0.08349467431704632,0.14302947958180307
low-stress actuator,8,PHSEA,0.8221524674242054,0.09694377688974343,0.13024915639553508
low-stress actuator,9,PHSEA,0.8472747077423476,0.0935219374418795,0.1497724075682419
low-stress actuator,10,PHSEA,0.8463836381647593,0.08641449526663574,0.13805086278702194
low-stress actuator,11,PHSEA,0.8475385641877969,0.08118129271828742,0.11809363973109238
low-stress actuator,12,PHSEA,0.8511112553938539,0.0835158241832553,0.1274033678678848
low-stress actuator,13,PHSEA,0.8444278861474362,0.08029129561393694,0.13567020648012987
low-stress actuator,14,PHSEA,0.8344904401156772,0.09225250760978135,0.1384451974764932
low-stress actuator,15,PHSEA,0.834316080399674,0.0878603382353734,0.13250513185555735
low-stress actuator,16,PHSEA,0.8317938441658878,0.08398952672046134,0.134397957978099
low-stress actuator,17,PHSEA,0.8438117825340855,0.09610011573741253,0.12922610181106473
low-stress actuator,18,PHSEA,0.8593465751989694,0.07443793683493197,0.13508173687926814
low-stress actuator,19,PHSEA,0.8358633483746345,0.08841963302568022,0.14499715747165706
low-stress actuator,20,PHSEA,0.8372818085129042,0.09288308965822487,0.12043094507149472
low-stress actuator,1,MSAEA-DM,0.8517791859230244,0.10294613574210347,0.1433836097824979
low-stress actuator,2,MSAEA-DM,0.8352198201440711,0.082814568802153,0.15030690827922413
low-stress actuator,3,MSAEA-DM,0.8457726246469182,0.08596007025046817,0.12918418627239947
low-stress actuator,4,MSAEA-DM,0.8387176092817809,0.08256022179557565,0.1373668789025312
low-stress actuator,5,MSAEA-DM,0.8406653571553355,0.10144832561912806,0.1351880020213166
low-stress actuator,6,MSAEA-DM,0.8239134608917579,0.09971119183528633,0.15904283495450144
low-stress actuator,7,MSAEA-DM,0.8191223782473547,0.07890892473841647,0.14139200824884257
low-stress actuator,8,MSAEA-DM,0.8260454191024682,0.0942396291119659,0.15723026738632057
low-stress actuator,9,MSAEA-DM,0.8317880014968974,0.09871273403107524,0.13842515167551295
low-stress actuator,10,MSAEA-DM,0.8288168084159896,0.09442470292457235,0.1450208222099895
low-stress actuator,11,MSAEA-DM,0.8184302008060323,0.08976926946591995,0.13852036407608323
low-stress actuator,12,MSAEA-DM,0.8016741351992505,0.09501836006877287,0.15467802779569187
low-stress actuator,13,MSAEA-DM,0.8134234197364563,0.09570195630772932,0.13287145730941574
low-stress actuator,14,MSAEA-DM,0.8214011194320077,0.07962638097507777,0.13058748174253826
low-stress actuator,15,MSAEA-DM,0.8298274127475848,0.10344403610727142,0.158477355321621
low-stress actuator,16,MSAEA-DM,0.8232430163852199,0.10472988988751962,0.1417927480516765
low-stress actuator,17,MSAEA-DM,0.8191253481760732,0.08501342624624589,0.13485224563590054
low-stress actuator,18,MSAEA-DM,0.8432821225482495,0.08791183462921207,0.14039186621283548
low-stress actuator,19,MSAEA-DM,0.835953970686613,0.09294459447736383,0.13762015354516927
low-stress actuator,20,MSAEA-DM,0.835040511596092,0.08363767207072637,0.14842691148151874
low-stress actuator,1,AS-SMEA,0.8128308879739722,0.10255962527460144,0.14974634016347824
low-stress actuator,2,AS-SMEA,0.8295969893806477,0.09783610948351512,0.1653614008921595
low-stress actuator,3,AS-SMEA,0.8169822809306038,0.10423908448344657,0.1524301245212141
low-stress actuator,4,AS-SMEA,0.8325625222345868,0.0912882520185162,0.14959876167422617
low-stress actuator,5,AS-SMEA,0.8221155187285333,0.08771740147918938,0.1814408267668855
low-stress actuator,6,AS-SMEA,0.8464770238529395,0.10132725826398827,0.1514821484064945
low-stress actuator,7,AS-SMEA,0.8315888756270486,0.10014835882140127,0.17104378950091464
low-stress actuator,8,AS-SMEA,0.8042431269498281,0.09770915034979596,0.15817809784731135
low-stress actuator,9,AS-SMEA,0.8314386261403576,0.10913824516058596,0.16007068212668446
low-stress actuator,10,AS-SMEA,0.8153941824062692,0.09904851170871683,0.17438881268688985
low-stress actuator,11,AS-SMEA,0.8108692792355614,0.0972013952284698,0.1639441744268132
low-stress actuator,12,AS-SMEA,0.8186882126734335,0.08924807920421261,0.15751964957382786
low-stress actuator,13,AS-SMEA,0.804580263710198,0.10370918759474822,0.15988192681951824
low-stress actuator,14,AS-SMEA,0.8051540400560263,0.10166489430172665,0.16510114380469312
low-stress actuator,15,AS-SMEA,0.8186295621205352,0.10516220913498969,0.1742906043693248
low-stress actuator,16,AS-SMEA,0.8080783859844354,0.09404920651646305,0.16057092037386442
low-stress actuator,17,AS-SMEA,0.8209825125147916,0.09311639953807288,0.15238296578096194
low-stress actuator,18,AS-SMEA,0.8363998309486987,0.11235192423225078,0.17882464377331547
low-stress actuator,19,AS-SMEA,0.821484987995713,0.09157353391192502,0.17510502858452992
low-stress actuator,20,AS-SMEA,0.8279471088324527,0.09981752898101319,0.15512279622683317
fast-response actuator,1,Frank-WT MF-PIRN,0.8859787533867661,0.054753428986875616,0.07560467451485885
fast-response actuator,2,Frank-WT MF-PIRN,0.9097282168221826,0.06295677165079462,0.08156226374815613
fast-response actuator,3,Frank-WT MF-PIRN,0.8936985500778843,0.04592546428628921,0.06365800040887408
fast-response actuator,4,Frank-WT MF-PIRN,0.877883653904638,0.04748402035151984,0.09050795866960468
fast-response actuator,5,Frank-WT MF-PIRN,0.9177374097326411,0.050097396516808966,0.05586314603908879
fast-response actuator,6,Frank-WT MF-PIRN,0.9088227380105617,0.06337665212380962,0.0686697713004952
fast-response actuator,7,Frank-WT MF-PIRN,0.8976947839908234,0.047183749329091626,0.09756244698092445
fast-response actuator,8,Frank-WT MF-PIRN,0.8917188442787704,0.050017523556585994,0.0738428864267054
fast-response actuator,9,Frank-WT MF-PIRN,0.9253107565923915,0.05555700575785148,0.0726342340982786
fast-response actuator,10,Frank-WT MF-PIRN,0.8867278113053155,0.06160724839696642,0.07490185639002074
fast-response actuator,11,Frank-WT MF-PIRN,0.9089044313316285,0.04591277922508868,0.07550183792441205
fast-response actuator,12,Frank-WT MF-PIRN,0.8768466934041296,0.051687084619995535,0.08442405401359217
fast-response actuator,13,Frank-WT MF-PIRN,0.8767123408534545,0.05252517455652339,0.0707940924329077
fast-response actuator,14,Frank-WT MF-PIRN,0.9081577632226798,0.06443001402796343,0.05953733937505419
fast-response actuator,15,Frank-WT MF-PIRN,0.8964542650592083,0.04793199183157763,0.07271102154530293
fast-response actuator,16,Frank-WT MF-PIRN,0.8789374099674915,0.043764043399021,0.07363074795442898
fast-response actuator,17,Frank-WT MF-PIRN,0.892462265904498,0.05411696278787673,0.06225475673062406
fast-response actuator,18,Frank-WT MF-PIRN,0.9005980861188877,0.05989262275148704,0.0958173151861283
fast-response actuator,19,Frank-WT MF-PIRN,0.8902970059944623,0.044615096014892636,0.08178439450334397
fast-response actuator,20,Frank-WT MF-PIRN,0.8833113092604475,0.05651384730710094,0.0978053916005586
fast-response actuator,1,MF-HVKG,0.8979302564006467,0.046265614155545656,0.09922885937241983
fast-response actuator,2,MF-HVKG,0.8822624449258095,0.05753104004319559,0.09225107684136521
fast-response actuator,3,MF-HVKG,0.8730135135318157,0.06680347401221656,0.09989984239775393
fast-response actuator,4,MF-HVKG,0.9011143567414674,0.05421684716347801,0.08131694835204607
fast-response actuator,5,MF-HVKG,0.8964467234539185,0.06138473833194511,0.06899499460779598
fast-response actuator,6,MF-HVKG,0.889918185318772,0.059867267935848546,0.09239243178384213
fast-response actuator,7,MF-HVKG,0.8629128632370471,0.05862713157207565,0.0789869457140638
fast-response actuator,8,MF-HVKG,0.8885882844811113,0.07227188644670915,0.08509540631728198
fast-response actuator,9,MF-HVKG,0.8890288268097737,0.059501699805015615,0.08782515751086456
fast-response actuator,10,MF-HVKG,0.877338530079696,0.06228857462594741,0.06618006967806853
fast-response actuator,11,MF-HVKG,0.8827232859851524,0.06108943557276313,0.10670852654773183
fast-response actuator,12,MF-HVKG,0.8785923135293199,0.05645725950202796,0.10365983607463358
fast-response actuator,13,MF-HVKG,0.903122330071226,0.05209528190771495,0.0917942190454125
fast-response actuator,14,MF-HVKG,0.9039026235879881,0.06995721797136933,0.08948443125888864
fast-response actuator,15,MF-HVKG,0.8697781248375386,0.06882669600403946,0.08587176336764964
fast-response actuator,16,MF-HVKG,0.8793830123304136,0.06153870494884334,0.10620545277814816
fast-response actuator,17,MF-HVKG,0.8797773659742794,0.0644959525888409,0.09173309703288478
fast-response actuator,18,MF-HVKG,0.8797563560801563,0.05357778391041753,0.09982145953475383
fast-response actuator,19,MF-HVKG,0.8829601749907601,0.04895607407060482,0.09741732914987068
fast-response actuator,20,MF-HVKG,0.9010327865836995,0.05418097966245422,0.08290403768763252
fast-response actuator,1,qLogNEHVI,0.8708890714341997,0.054945150376270686,0.09325784660004502
fast-response actuator,2,qLogNEHVI,0.85120513949425,0.06824804586250938,0.10194322591367783
fast-response actuator,3,qLogNEHVI,0.8727629534716366,0.07213579033280666,0.10095431134519091
fast-response actuator,4,qLogNEHVI,0.8680582117653591,0.0644244011969286,0.09411813497965592
fast-response actuator,5,qLogNEHVI,0.8719482624643466,0.059154862192651085,0.09490700618609246
fast-response actuator,6,qLogNEHVI,0.8643682146370543,0.06932166828006707,0.09990343771725092
fast-response actuator,7,qLogNEHVI,0.883198152106958,0.07202878205971652,0.08551172785548428
fast-response actuator,8,qLogNEHVI,0.8679479838969375,0.06968940226612143,0.10256396799466794
fast-response actuator,9,qLogNEHVI,0.8727644206335994,0.0764037085784007,0.11016067405467422
fast-response actuator,10,qLogNEHVI,0.8712517445136292,0.07122773981932908,0.08053472452212203
fast-response actuator,11,qLogNEHVI,0.8778723224688976,0.06438267661058336,0.10058527728071263
fast-response actuator,12,qLogNEHVI,0.8729913048802633,0.067303180428743,0.11769332183432832
fast-response actuator,13,qLogNEHVI,0.8764715612646735,0.07579654263746172,0.11182091740280303
fast-response actuator,14,qLogNEHVI,0.8843302213584399,0.05219192994441251,0.09983814063471953
fast-response actuator,15,qLogNEHVI,0.8984209620983932,0.05427413471340331,0.09921517683749088
fast-response actuator,16,qLogNEHVI,0.8802556443921965,0.06497368727566713,0.09248700249777561
fast-response actuator,17,qLogNEHVI,0.8678307980833313,0.06694941982152769,0.10957966740595478
fast-response actuator,18,qLogNEHVI,0.8674121007796661,0.0626373605714419,0.12847952226596465
fast-response actuator,19,qLogNEHVI,0.8842511793599621,0.07579966639785327,0.08279117707741834
fast-response actuator,20,qLogNEHVI,0.8696954661364149,0.06549928048695072,0.1257217894052566
fast-response actuator,1,MOMF,0.8546249183320136,0.0841675017532326,0.10460596165911959
fast-response actuator,2,MOMF,0.8728515112281865,0.071291543826897,0.11093201295195088
fast-response actuator,3,MOMF,0.8492863442324444,0.0771268396638404,0.12057200886075027
fast-response actuator,4,MOMF,0.8611333607322184,0.06207049066305439,0.12949282406697651
fast-response actuator,5,MOMF,0.8495911418493479,0.06798354025796174,0.11810523775966231
fast-response actuator,6,MOMF,0.875205761422187,0.06546938424261704,0.11216246018595201
fast-response actuator,7,MOMF,0.8700781349985368,0.08523077277748531,0.10123276364537492
fast-response actuator,8,MOMF,0.833366276390156,0.06341533024468142,0.1124627988813346
fast-response actuator,9,MOMF,0.8755991726357459,0.07968646099430406,0.1282393742415909
fast-response actuator,10,MOMF,0.8639915420126582,0.07676034060051228,0.11490277377965721
fast-response actuator,11,MOMF,0.8743551273716633,0.06878598760971004,0.09805425346692673
fast-response actuator,12,MOMF,0.8666487039534875,0.07366073359297397,0.12431676006503059
fast-response actuator,13,MOMF,0.8726023812262189,0.0752894280589864,0.11749152557553447
fast-response actuator,14,MOMF,0.863986027837663,0.07793317898465706,0.11866931973576646
fast-response actuator,15,MOMF,0.8499467369495989,0.06353923250566947,0.1313363007052211
fast-response actuator,16,MOMF,0.867715455788235,0.07593739640040206,0.123858213017791
fast-response actuator,17,MOMF,0.8481302891665595,0.07838493578292102,0.12141762968065715
fast-response actuator,18,MOMF,0.8676374203577555,0.06136987977137211,0.1171767968281789
fast-response actuator,19,MOMF,0.8547835052846126,0.0807919813966756,0.11772666308473946
fast-response actuator,20,MOMF,0.8616146758632984,0.06366192837762377,0.12481455702064566
fast-response actuator,1,PHSEA,0.868080992204746,0.07903203246626646,0.1406205669201652
fast-response actuator,2,PHSEA,0.862350434426943,0.08750749288621684,0.12906248660102054
fast-response actuator,3,PHSEA,0.8357335564109984,0.09228986172971311,0.11147197248473867
fast-response actuator,4,PHSEA,0.8595041009471224,0.08638714197921313,0.10888558690016482
fast-response actuator,5,PHSEA,0.847388493265972,0.0746867543278261,0.1300184651386092
fast-response actuator,6,PHSEA,0.8490109188852265,0.09093221088327416,0.11949328741997794
fast-response actuator,7,PHSEA,0.8392954759223723,0.08774824207810451,0.08844300254796846
fast-response actuator,8,PHSEA,0.8433912014425193,0.08133117952372171,0.13217935395584174
fast-response actuator,9,PHSEA,0.8587375448975072,0.08675973659266895,0.12996092852492996
fast-response actuator,10,PHSEA,0.8594813684033351,0.07891409020205842,0.13083814236720567
fast-response actuator,11,PHSEA,0.8409807061630901,0.09599075016319522,0.1366725779309719
fast-response actuator,12,PHSEA,0.8549064841923858,0.08292089815945075,0.14153158498502527
fast-response actuator,13,PHSEA,0.8556461535778439,0.08642247819933316,0.14523181224681714
fast-response actuator,14,PHSEA,0.8671580974924953,0.07828691161095572,0.1316951152128295
fast-response actuator,15,PHSEA,0.8442659090405745,0.08648623973653152,0.12487184504677046
fast-response actuator,16,PHSEA,0.8630163906875842,0.09371941445510347,0.1211162162564935
fast-response actuator,17,PHSEA,0.827787331298627,0.09682863868700826,0.12553161171653432
fast-response actuator,18,PHSEA,0.8567906613925214,0.08146852243063255,0.14448917250948692
fast-response actuator,19,PHSEA,0.877938015419968,0.09052515150979301,0.15091962511608212
fast-response actuator,20,PHSEA,0.8467723871428458,0.08292807840810958,0.12777878506282578
fast-response actuator,1,MSAEA-DM,0.8292156575946934,0.08322442910535448,0.15936596665736463
fast-response actuator,2,MSAEA-DM,0.8779192284630882,0.09687483201826806,0.14592274519897178
fast-response actuator,3,MSAEA-DM,0.8531416643138604,0.08030804532184477,0.1343990166307281
fast-response actuator,4,MSAEA-DM,0.848562911344016,0.09427280148324667,0.14596051478221053
fast-response actuator,5,MSAEA-DM,0.8499804181312768,0.08017066318691989,0.1482886297874496
fast-response actuator,6,MSAEA-DM,0.8447177255160246,0.08781377194717925,0.1575257374046921
fast-response actuator,7,MSAEA-DM,0.8567331989233802,0.08832178982517194,0.16538823777014758
fast-response actuator,8,MSAEA-DM,0.8276962667487204,0.08555048802548332,0.1492657169213756
fast-response actuator,9,MSAEA-DM,0.8487198509351761,0.08411717070747475,0.1690959093495563
fast-response actuator,10,MSAEA-DM,0.8407674169321688,0.08964798065063397,0.14079668808126902
fast-response actuator,11,MSAEA-DM,0.8480735071346315,0.09112040800183753,0.13791337247037755
fast-response actuator,12,MSAEA-DM,0.842299102394376,0.09069235285763876,0.15793711152618622
fast-response actuator,13,MSAEA-DM,0.8567338485122118,0.09574075589411457,0.1395762679012297
fast-response actuator,14,MSAEA-DM,0.852227897665269,0.08963001690023784,0.15786540608294358
fast-response actuator,15,MSAEA-DM,0.8435286945363143,0.09298092886054658,0.1612536135685551
fast-response actuator,16,MSAEA-DM,0.8500557883771389,0.09376787273825446,0.14056653448405454
fast-response actuator,17,MSAEA-DM,0.8444767569051874,0.09455919202409356,0.15242575190913787
fast-response actuator,18,MSAEA-DM,0.8498121899111022,0.0894023665453295,0.15774384848826759
fast-response actuator,19,MSAEA-DM,0.8474990279461465,0.09174458645936638,0.14762296079941653
fast-response actuator,20,MSAEA-DM,0.8471263855812078,0.10273868984017594,0.14958277591391564
fast-response actuator,1,AS-SMEA,0.8386579613223081,0.10391648755479498,0.1619863499441785
fast-response actuator,2,AS-SMEA,0.8305655518937388,0.10946160770930552,0.15697422393001303
fast-response actuator,3,AS-SMEA,0.8536112807866392,0.09631171646353062,0.1671833319644926
fast-response actuator,4,AS-SMEA,0.8313179018604621,0.10392518454288596,0.1600908351984974
fast-response actuator,5,AS-SMEA,0.8378201064469538,0.10554887516849067,0.16872764156962664
fast-response actuator,6,AS-SMEA,0.8345212596616137,0.09123504291030915,0.159254639818731
fast-response actuator,7,AS-SMEA,0.8278750315779267,0.09145821871871901,0.16098173355944465
fast-response actuator,8,AS-SMEA,0.8491227984159981,0.0997299341590935,0.16415114932707844
fast-response actuator,9,AS-SMEA,0.8445988995047149,0.10073913317042686,0.18291945810720128
fast-response actuator,10,AS-SMEA,0.8374073241267358,0.0985329192498538,0.17629594362935722
fast-response actuator,11,AS-SMEA,0.8396963812340925,0.09924477780300735,0.1406142494293638
fast-response actuator,12,AS-SMEA,0.8400483227897086,0.09189387798611598,0.14832321619043543
fast-response actuator,13,AS-SMEA,0.8460272419569665,0.09484654220310393,0.15094230913872125
fast-response actuator,14,AS-SMEA,0.8280980145053894,0.10111817306364512,0.15499827298954608
fast-response actuator,15,AS-SMEA,0.7953909864421542,0.09481099511477276,0.16672518288589516
fast-response actuator,16,AS-SMEA,0.8250035907990348,0.09498489464891416,0.171052606257402
fast-response actuator,17,AS-SMEA,0.7819703458261306,0.09955439707402272,0.15235186313362079
fast-response actuator,18,AS-SMEA,0.8199079914309338,0.09592208987544155,0.1485404309864738
