method,seed,HF_calls,normalized_HV,IGD_plus
PHSEA,19,50,0.7504325206366957,0.036628232807247994
PHSEA,19,60,0.7702270097736073,0.03139204319246277
PHSEA,19,70,0.7904723893033543,0.02785212614365837
PHSEA,19,80,0.8037109222662506,0.023873883726179053
PHSEA,19,90,0.8162536307218446,0.021612834260920866
PHSEA,19,100,0.8256133039900938,0.019549261437321528
PHSEA,19,110,0.833971213908229,0.01671842411846598
PHSEA,19,120,0.8409539738749083,0.016406644300368325
PHSEA,19,130,0.8476365863289482,0.014040881641116684
PHSEA,19,140,0.854697866330745,0.013227297054298665
PHSEA,19,150,0.8616425376359603,0.013289547423763877
PHSEA,19,160,0.8621623058187433,0.011205705993479345
PHSEA,19,170,0.8653658364423924,0.010505121041645712
PHSEA,19,180,0.8717455100887943,0.011052451142794621
PHSEA,19,190,0.8718012411868696,0.00971855398557389
PHSEA,19,200,0.8784629089324725,0.009453212152223143
PHSEA,20,20,0.6778694113996363,0.05795997678720829
PHSEA,20,30,0.706537081148474,0.05009210523849009
PHSEA,20,40,0.7339371301015466,0.04195543423069041
PHSEA,20,50,0.7577173247397562,0.0367396224623284
PHSEA,20,60,0.7753409583371546,0.031553980376991364
PHSEA,20,70,0.7899137661781681,0.027103304166809016
PHSEA,20,80,0.8103804947082349,0.023752413169928304
PHSEA,20,90,0.8225951349733064,0.021465249739377513
PHSEA,20,100,0.8318012680717084,0.01879397364778933
PHSEA,20,110,0.8382224653593809,0.016918399055914655
PHSEA,20,120,0.8494827651656057,0.01602295767954065
PHSEA,20,130,0.8552781452941911,0.015229977655505364
PHSEA,20,140,0.8621079510259699,0.013276145675941372
PHSEA,20,150,0.86703875734152,0.012426537206093321
PHSEA,20,160,0.872521284185055,0.010949191816546354
PHSEA,20,170,0.8728132484864952,0.010499975492930346
PHSEA,20,180,0.8788140695082404,0.010742834474777469
PHSEA,20,190,0.8840260087423605,0.010161112856351457
PHSEA,20,200,0.8843434477131911,0.009690645099220985
PHSEA,21,20,0.6760453263216172,0.057724852562177395
PHSEA,21,30,0.7071979551843953,0.04942124044356892
PHSEA,21,40,0.7325638959018875,0.04193357108031266
PHSEA,21,50,0.7548738701212332,0.036362665174905835
PHSEA,21,60,0.7743544384804483,0.03197341344708313
PHSEA,21,70,0.788123872170487,0.02780155113523047
PHSEA,21,80,0.8053908902649687,0.023827808262616393
PHSEA,21,90,0.8117026059695875,0.02146341812567693
PHSEA,21,100,0.8307136837315844,0.01928456475328066
PHSEA,21,110,0.8377213444404277,0.01698218191122643
PHSEA,21,120,0.8422609925304309,0.016531549809285024
PHSEA,21,130,0.8459870240861308,0.014974891303890646
PHSEA,21,140,0.851776631794215,0.01262282983505648
PHSEA,21,150,0.8590294675338846,0.011961665319013501
PHSEA,21,160,0.8663853590623879,0.012226687440450733
PHSEA,21,170,0.8665513999149403,0.010341326802109314
PHSEA,21,180,0.8707071666780756,0.010196108847555507
PHSEA,21,190,0.8750198907316445,0.009652976492022942
PHSEA,21,200,0.8765251753482953,0.009332244070315307
PHSEA,22,20,0.6751985332692527,0.05747894346561456
PHSEA,22,30,0.7011701510188941,0.04866777764035384
PHSEA,22,40,0.734323910266559,0.04198404738402716
PHSEA,22,50,0.7553955776795657,0.03649529767111704
PHSEA,22,60,0.7739155741951378,0.03160425276768241
PHSEA,22,70,0.7891656613445988,0.027263277459305235
PHSEA,22,80,0.8029507368729621,0.024918221026329408
PHSEA,22,90,0.8130097296830828,0.022287075878573936
PHSEA,22,100,0.829490959732427,0.01903641511156535
PHSEA,22,110,0.8361707795351488,0.017483990245355033
PHSEA,22,120,0.8394399483675427,0.015167078987214429
PHSEA,22,130,0.8513852719996924,0.014303605862122678
PHSEA,22,140,0.8511545305451561,0.012800046083255984
PHSEA,22,150,0.8563119733360028,0.01228423150324077
PHSEA,22,160,0.8656174455625334,0.011736108959661123
PHSEA,22,170,0.865688877009401,0.010265006425789957
PHSEA,22,180,0.8691660316118645,0.010263873392259842
PHSEA,22,190,0.8689659388492594,0.010168769518956775
PHSEA,22,200,0.8729111746519645,0.009383190997515813
PHSEA,23,20,0.6744150776384895,0.057344694079328073
PHSEA,23,30,0.7039766828976871,0.04885156731946181
PHSEA,23,40,0.7294987748508917,0.0426446282727263
PHSEA,23,50,0.7538101551415995,0.037366255693584774
PHSEA,23,60,0.7727476184088485,0.031588327417445404
PHSEA,23,70,0.7899196513047775,0.027442788429446304
PHSEA,23,80,0.8021669471268076,0.024537257532104745
PHSEA,23,90,0.818363619264175,0.022814446399677616
PHSEA,23,100,0.8252881650130368,0.019215711669299716
PHSEA,23,110,0.8308385218527669,0.0175587039386035
PHSEA,23,120,0.8434028285160442,0.01544570776295669
PHSEA,23,130,0.8483501839841395,0.015541138977326998
PHSEA,23,140,0.8580042050410487,0.012837209626412495
PHSEA,23,150,0.8593176345576022,0.011898454573326287
PHSEA,23,160,0.8617562417014619,0.011253778140650521
PHSEA,23,170,0.8680973055259259,0.010733739576919383
PHSEA,23,180,0.8718580364868357,0.011349080281350742
PHSEA,23,190,0.869049689953399,0.009739161609436725
PHSEA,23,200,0.8751580012971001,0.00960701745468305
PHSEA,24,20,0.6727801920043511,0.05741100839569797
PHSEA,24,30,0.7030909972961292,0.049516864663654604
PHSEA,24,40,0.7295730034397178,0.04251039210709728
PHSEA,24,50,0.7528343808849379,0.03747550332588929
PHSEA,24,60,0.7736384030203216,0.031343425345589294
PHSEA,24,70,0.7834838488268783,0.029271460105434008
PHSEA,24,80,0.8001554074559617,0.024333053220738324
PHSEA,24,90,0.8171796270079477,0.021624724752282564
PHSEA,24,100,0.8262984668244918,0.019341053265773577
PHSEA,24,110,0.8322731286917798,0.017244992508422916
PHSEA,24,120,0.8395285324604146,0.01584673590590025
PHSEA,24,130,0.8467355549414314,0.01429367287478587
PHSEA,24,140,0.8490462306097364,0.01344590958160499
PHSEA,24,150,0.8612446590151716,0.012624150384656068
PHSEA,24,160,0.8607163171388357,0.011079674237001135
PHSEA,24,170,0.8654038430392048,0.010860266593786408
PHSEA,24,180,0.8729724758178254,0.009986374180757283
PHSEA,24,190,0.8731166779754138,0.009306368398444275
PHSEA,24,200,0.8752883149634392,0.010473162343222249
PHSEA,25,20,0.676062378966578,0.05790755993212277
PHSEA,25,30,0.7068862102758222,0.050091747749851305
PHSEA,25,40,0.7316150992826713,0.04247835726257102
PHSEA,25,50,0.752287583850132,0.03648240467294315
PHSEA,25,60,0.7698868593774059,0.031758853926928246
PHSEA,25,70,0.7904641955662258,0.027986083547669877
PHSEA,25,80,0.8026300123083411,0.025057657415950535
PHSEA,25,90,0.816319303026226,0.02119366813626295
PHSEA,25,100,0.8241107250487981,0.019486667879556895
PHSEA,25,110,0.8360268607504158,0.016902816257746936
PHSEA,25,120,0.8384488352712454,0.015539197321819796
PHSEA,25,130,0.848516878065788,0.014127672973474979
PHSEA,25,140,0.8500900799889616,0.012618800504042824
PHSEA,25,150,0.8606640534477744,0.011814391126781568
PHSEA,25,160,0.8646826006297965,0.011141030200773379
PHSEA,25,170,0.8682493966377421,0.01042074602675827
PHSEA,25,180,0.8740041123534562,0.009798028868408925
PHSEA,25,190,0.8726020186435308,0.010142237332490622
PHSEA,25,200,0.8785185509171521,0.009433200974113012
PHSEA,26,20,0.6728351974275669,0.05777732041202494
PHSEA,26,30,0.7043448707439417,0.049713996310872095
PHSEA,26,40,0.7306988167814915,0.04243851901861238
PHSEA,26,50,0.7531857206936614,0.03596790853287877
PHSEA,26,60,0.7722878505131506,0.03172912501223261
PHSEA,26,70,0.7899809328151799,0.027608541629350673
PHSEA,26,80,0.8017775476625526,0.024936506157855837
PHSEA,26,90,0.8133529443510569,0.021060148928194123
PHSEA,26,100,0.8248355364807525,0.02023992563756959
PHSEA,26,110,0.832131131331578,0.017363839248200032
PHSEA,26,120,0.8389945030674825,0.015522894334358195
PHSEA,26,130,0.8434585440231105,0.013828912614448598
PHSEA,26,140,0.8546707319002643,0.013399340822340518
PHSEA,26,150,0.8555711887835581,0.011981686025454423
PHSEA,26,160,0.8631248584266387,0.011781380024228075
PHSEA,26,170,0.8664054218272359,0.011022902123199922
PHSEA,26,180,0.8701481440516406,0.009944592421206414
PHSEA,26,190,0.8728468746824912,0.010501659371412031
PHSEA,26,200,0.874630252233849,0.009814776553884581
PHSEA,27,20,0.6746558493719049,0.05722512036197007
PHSEA,27,30,0.7050955220578116,0.04892075274063167
PHSEA,27,40,0.7321728518612493,0.04211382961724213
PHSEA,27,50,0.7519551633476539,0.03659212909129578
PHSEA,27,60,0.7711498556323102,0.031909703047101654
PHSEA,27,70,0.7866601785055594,0.027354047239307237
PHSEA,27,80,0.805077957831768,0.02440996960488337
PHSEA,27,90,0.8117458341353742,0.02150458803508599
PHSEA,27,100,0.8216342859523129,0.01954795222949246
PHSEA,27,110,0.8334971370815347,0.01776335406740995
PHSEA,27,120,0.8396302733746573,0.01549063320686875
PHSEA,27,130,0.8448423548780158,0.013742635528228709
PHSEA,27,140,0.8522729661697152,0.013005393103086366
PHSEA,27,150,0.8558411832763567,0.012501038899042806
PHSEA,27,160,0.8619758139588818,0.01131093391562572
PHSEA,27,170,0.8652623282652329,0.0107212035091494
PHSEA,27,180,0.8691675570851048,0.00983598617330878
PHSEA,27,190,0.8702597435201259,0.009716396390431519
PHSEA,27,200,0.8733607988153125,0.009151934382312968
PHSEA,28,20,0.6777276507394886,0.05734186773554448
PHSEA,28,30,0.7068495409827631,0.04935510040600875
PHSEA,28,40,0.731661300469644,0.04193058061337056
PHSEA,28,50,0.7550283470826754,0.03643674262930388
PHSEA,28,60,0.7754226838745,0.031870311538200545
PHSEA,28,70,0.7964949312357872,0.028091683020405864
PHSEA,28,80,0.8052462269308546,0.023833222951765255
PHSEA,28,90,0.8196102831469616,0.021729924979311272
PHSEA,28,100,0.8307777764144049,0.019990140255615223
PHSEA,28,110,0.8368683070654075,0.01775953375161427
PHSEA,28,120,0.8466798355573759,0.015117532243061855
PHSEA,28,130,0.8547526365050655,0.014060624587100473
PHSEA,28,140,0.857643798534965,0.01370526836365833
PHSEA,28,150,0.8618234988266038,0.012585078746270588
PHSEA,28,160,0.8711619553495794,0.01102810250918327
PHSEA,28,170,0.8703213948918233,0.011888682176111855
PHSEA,28,180,0.8728188125715993,0.010526467768552658
PHSEA,28,190,0.8796137639359328,0.009578007593895661
PHSEA,28,200,0.8834454217196459,0.009370038965214387
PHSEA,29,20,0.6788740009879072,0.057288449650430104
PHSEA,29,30,0.706089369153076,0.04870864222641543
PHSEA,29,40,0.7290815389870738,0.041728709973168215
PHSEA,29,50,0.7561196376657275,0.03656983594958117
PHSEA,29,60,0.7761396629914732,0.032387066546352
PHSEA,29,70,0.789603014932593,0.027311906508048857
PHSEA,29,80,0.8060419233148102,0.023934917772030464
PHSEA,29,90,0.8205106061360445,0.021870215351633658
PHSEA,29,100,0.8248909571820925,0.018944479829632526
PHSEA,29,110,0.8390299618271168,0.01703443723725751
PHSEA,29,120,0.8454356587834997,0.016006291701514994
PHSEA,29,130,0.8540212366551964,0.014450851237518086
PHSEA,29,140,0.8606217275989023,0.013424264628430028
PHSEA,29,150,0.8597825598373134,0.011721189706038379
PHSEA,29,160,0.8709795317159905,0.011759593106436105
PHSEA,29,170,0.8677745287531927,0.01063933567142632
PHSEA,29,180,0.8745286526350994,0.010031732255923912
PHSEA,29,190,0.8793322744480814,0.009618413378438852
PHSEA,29,200,0.8802849300092799,0.008993738736920817
PHSEA,30,20,0.6721165027506688,0.05757094507871278
PHSEA,30,30,0.6999159817412147,0.04946977615432292
PHSEA,30,40,0.727098569004998,0.0425096828493016
PHSEA,30,50,0.7516947402843439,0.03642346406065021
PHSEA,30,60,0.772541060394108,0.03196544111255884
PHSEA,30,70,0.7896993347605055,0.02790743190020299
PHSEA,30,80,0.7979621986606001,0.024033136831881
PHSEA,30,90,0.8113024177459556,0.021265195596339933
PHSEA,30,100,0.8261225930715203,0.019045745612606583
PHSEA,30,110,0.836913696246559,0.017249452998503216
PHSEA,30,120,0.8435068520973019,0.015333660607248703
PHSEA,30,130,0.8479812198127705,0.013787743417225353
PHSEA,30,140,0.8527345475393384,0.014010017426241504
PHSEA,30,150,0.8594713652182553,0.013303132216550792
PHSEA,30,160,0.8618306074016101,0.011159436383691785
PHSEA,30,170,0.8649677086858388,0.010495279205471022
PHSEA,30,180,0.8689886312250021,0.010238638898384415
PHSEA,30,190,0.8739865014362578,0.009993350228899257
PHSEA,30,200,0.8732514628932461,0.009022322826176007
MSAEA-DM,1,20,0.674835881024918,0.058301342113390685
MSAEA-DM,1,30,0.7005508594241945,0.05040760444137258
MSAEA-DM,1,40,0.7257690760359992,0.0434805870738932
MSAEA-DM,1,50,0.7447339887841153,0.03863511173486174
MSAEA-DM,1,60,0.765135901594656,0.03333924037777504
MSAEA-DM,1,70,0.7816258233186792,0.03132970970533162
MSAEA-DM,1,80,0.7964425054352325,0.027757386885710337
MSAEA-DM,1,90,0.8090250703322622,0.023146708570034476
MSAEA-DM,1,100,0.8166342303705361,0.020789899204018598
MSAEA-DM,1,110,0.8258988045862125,0.019461427237709886
MSAEA-DM,1,120,0.8304192333891852,0.01687938962109208
MSAEA-DM,1,130,0.8400693168229058,0.015911485242387446
MSAEA-DM,1,140,0.8451455147808711,0.01442473896403642
MSAEA-DM,1,150,0.853390991960577,0.013334854414658853
MSAEA-DM,1,160,0.8571297692032138,0.012347973414158634
MSAEA-DM,1,170,0.8596403051176648,0.01166027885505824
MSAEA-DM,1,180,0.8638565393043228,0.01080778360163871
MSAEA-DM,1,190,0.8635512054348576,0.011196351410891096
MSAEA-DM,1,200,0.8666568894585569,0.010410795295062166
MSAEA-DM,2,20,0.6708891599295023,0.0584238313491857
MSAEA-DM,2,30,0.6997512659128121,0.051622920381351384
MSAEA-DM,2,40,0.7229547887727458,0.043704080738452764
MSAEA-DM,2,50,0.7442717885980692,0.038020881764302274
MSAEA-DM,2,60,0.7625980341599148,0.033346249117581855
MSAEA-DM,2,70,0.7795700682269977,0.030459026813138643
MSAEA-DM,2,80,0.7936364190495147,0.0254983041403367
MSAEA-DM,2,90,0.8069375615264878,0.024280618854091506
MSAEA-DM,2,100,0.8119878520973416,0.020457795611778056
MSAEA-DM,2,110,0.8209667568152637,0.01978211065428864
MSAEA-DM,2,120,0.8308455276031996,0.01712995977866329
MSAEA-DM,2,130,0.8354986280917313,0.015651708991639597
MSAEA-DM,2,140,0.8401857119190703,0.014125396523912523
MSAEA-DM,2,150,0.8494891028903845,0.013085894022889826
MSAEA-DM,2,160,0.8531347994621962,0.012642860224423957
MSAEA-DM,2,170,0.8568474177983123,0.012156261675827902
MSAEA-DM,2,180,0.859284899096082,0.011990592119266959
MSAEA-DM,2,190,0.8678138386721038,0.010501070658552391
MSAEA-DM,2,200,0.867208021712852,0.00990680139461854
MSAEA-DM,3,20,0.6694929586037179,0.05832952312181734
MSAEA-DM,3,30,0.7023096471704061,0.05068311312351
MSAEA-DM,3,40,0.7197805125958469,0.04338610908530286
MSAEA-DM,3,50,0.742357301577994,0.03793348843455426
MSAEA-DM,3,60,0.7620048327751314,0.03354568449297964
MSAEA-DM,3,70,0.7794258217663254,0.029163810909056263
MSAEA-DM,3,80,0.7911517067362823,0.026789663994612006
MSAEA-DM,3,90,0.8019433890556548,0.02359947919407322
MSAEA-DM,3,100,0.811277273157413,0.020366741577157302
MSAEA-DM,3,110,0.8281195634979577,0.01839338250321757
MSAEA-DM,3,120,0.8345606195842642,0.01728281970482345
MSAEA-DM,3,130,0.8385867544225797,0.015935455525247458
MSAEA-DM,3,140,0.8407786743312095,0.013970557073418115
MSAEA-DM,3,150,0.8472531547472191,0.014136011087380575
MSAEA-DM,3,160,0.8493643289417798,0.012600836116452267
MSAEA-DM,3,170,0.8555591184700915,0.011759084606344384
MSAEA-DM,3,180,0.8621682764376036,0.01086983740747453
MSAEA-DM,3,190,0.8645047719798141,0.012034994859688843
MSAEA-DM,3,200,0.8626550925488216,0.010868509099496427
MSAEA-DM,4,20,0.6704642333210543,0.05842455179490332
MSAEA-DM,4,30,0.6998878590891545,0.050901142635260445
MSAEA-DM,4,40,0.7240895693862592,0.043926945527868744
MSAEA-DM,4,50,0.7448658879301748,0.03866140081349212
MSAEA-DM,4,60,0.7581070560191842,0.03331750167208338
MSAEA-DM,4,70,0.7776038892141545,0.03128731636946231
MSAEA-DM,4,80,0.790294729799075,0.025492516245008874
MSAEA-DM,4,90,0.8061004867825102,0.023857154904776884
MSAEA-DM,4,100,0.8165418827861107,0.020367181530451663
MSAEA-DM,4,110,0.8229869528443793,0.019216569527535598
MSAEA-DM,4,120,0.8300041750094204,0.01691751221997345
MSAEA-DM,4,130,0.8388726497164541,0.015183102617529632
MSAEA-DM,4,140,0.841668605080502,0.014364020119502163
MSAEA-DM,4,150,0.8469703198276862,0.013637477408008952
MSAEA-DM,4,160,0.8519726314571276,0.013010472065221533
MSAEA-DM,4,170,0.8548415939339395,0.011435946878095852
MSAEA-DM,4,180,0.8606231661165783,0.012075067779424443
MSAEA-DM,4,190,0.8625994178009065,0.010293489619430761
MSAEA-DM,4,200,0.8615432643519896,0.009817779905969281
MSAEA-DM,5,20,0.6730551482313349,0.05826539158539659
MSAEA-DM,5,30,0.7012157535553124,0.05003089133999782
MSAEA-DM,5,40,0.723766308607879,0.043666502716132406
MSAEA-DM,5,50,0.7500643289456589,0.037666974928308096
MSAEA-DM,5,60,0.7656892208304968,0.033870632542638245
MSAEA-DM,5,70,0.7841796119818831,0.02949800278902478
MSAEA-DM,5,80,0.7975689078552678,0.02581958458470846
MSAEA-DM,5,90,0.8048704361764196,0.022807583278826024
MSAEA-DM,5,100,0.8202831536755304,0.020265981041087067
MSAEA-DM,5,110,0.8289113893564845,0.019300652610419744
MSAEA-DM,5,120,0.8331563882901656,0.017607270843840873
MSAEA-DM,5,130,0.8411070244562278,0.01644762355702846
MSAEA-DM,5,140,0.8484565535309709,0.014744920866562755
MSAEA-DM,5,150,0.8516367626379575,0.013619232074305338
MSAEA-DM,5,160,0.8584807057361961,0.012204820406695256
MSAEA-DM,5,170,0.8627660140489671,0.01167481879544647
MSAEA-DM,5,180,0.8651546658826623,0.012152666605620224
MSAEA-DM,5,190,0.867343403476379,0.01156504658658602
MSAEA-DM,5,200,0.8700222992916842,0.010939436086155425
MSAEA-DM,6,20,0.67076446349099,0.05828206236954051
MSAEA-DM,6,30,0.6978491833176788,0.05059894174439112
MSAEA-DM,6,40,0.7230250697889583,0.04454865507271623
MSAEA-DM,6,50,0.742253657271767,0.03803029125502046
MSAEA-DM,6,60,0.7630102651102436,0.03370835746764076
MSAEA-DM,6,70,0.7785634931169344,0.02912525986023836
MSAEA-DM,6,80,0.7879213030008602,0.026158959868842507
MSAEA-DM,6,90,0.7996948617073226,0.02265853720885016
MSAEA-DM,6,100,0.8126864277240483,0.020629400576655063
MSAEA-DM,6,110,0.821452750692627,0.018434411410140645
MSAEA-DM,6,120,0.8247935634089621,0.016814435566558456
MSAEA-DM,6,130,0.8305627145106488,0.01538645385621807
MSAEA-DM,6,140,0.8427243134322556,0.014091277429078628
MSAEA-DM,6,150,0.8422383555706697,0.014267432920755005
MSAEA-DM,6,160,0.8473131727692901,0.012901017932461158
MSAEA-DM,6,170,0.8515333555615049,0.011424744733144374
MSAEA-DM,6,180,0.8577089895659429,0.011029302506762716
MSAEA-DM,6,190,0.8576330958809487,0.010509161656367266
MSAEA-DM,6,200,0.8613918955821661,0.010614343707318447
MSAEA-DM,7,20,0.675436850357016,0.05910803921125049
MSAEA-DM,7,30,0.7008462705770295,0.05111143290566946
MSAEA-DM,7,40,0.725959103787529,0.04458775796256199
MSAEA-DM,7,50,0.7459146288806193,0.03902018619118603
MSAEA-DM,7,60,0.7652408547656625,0.03329651205020078
MSAEA-DM,7,70,0.7829371798124891,0.02920977160036283
MSAEA-DM,7,80,0.7933085825553013,0.02630326778526546
MSAEA-DM,7,90,0.8079598248409533,0.022763918004998718
MSAEA-DM,7,100,0.8159840171631235,0.0204019544732039
MSAEA-DM,7,110,0.8247055974665326,0.01967272068369917
MSAEA-DM,7,120,0.8324094512400713,0.016691063188294903
MSAEA-DM,7,130,0.8428284906670069,0.015200303508492644
MSAEA-DM,7,140,0.8489350110661777,0.014742965594811043
MSAEA-DM,7,150,0.8492612050498779,0.013432171718405737
MSAEA-DM,7,160,0.8555978090316467,0.012097361897493053
MSAEA-DM,7,170,0.8602614372589612,0.013474935778690696
MSAEA-DM,7,180,0.8645652205770521,0.010860405362600257
MSAEA-DM,7,190,0.8683195731745176,0.011098357933994173
MSAEA-DM,7,200,0.8693595513935509,0.010688440109175192
MSAEA-DM,8,20,0.6739062032386116,0.0581016816229327
MSAEA-DM,8,30,0.7023557776472411,0.05024960234499887
MSAEA-DM,8,40,0.7240706144134457,0.043779028352575244
MSAEA-DM,8,50,0.7499133485035583,0.038299854220838835
MSAEA-DM,8,60,0.7670374288325836,0.03310155256473047
MSAEA-DM,8,70,0.7797712064359653,0.028949335914688512
MSAEA-DM,8,80,0.7993349464571452,0.02587618626235802
MSAEA-DM,8,90,0.8077994571900012,0.023229804725231697
MSAEA-DM,8,100,0.8214548905664358,0.021081084487897844
MSAEA-DM,8,110,0.8253102851717681,0.019613972014024088
MSAEA-DM,8,120,0.8328185952427529,0.0181850615079848
MSAEA-DM,8,130,0.8414917375387202,0.016070364373284546
MSAEA-DM,8,140,0.848297911687498,0.014141997673993248
MSAEA-DM,8,150,0.857234521017686,0.01380247675834697
MSAEA-DM,8,160,0.8555448223331434,0.013018893987361304
MSAEA-DM,8,170,0.8609792546454503,0.011574168543082087
MSAEA-DM,8,180,0.8647464312460328,0.011660470634216928
MSAEA-DM,8,190,0.8676683547915952,0.011209503570704387
MSAEA-DM,8,200,0.8663926924270133,0.010480972570787858
MSAEA-DM,9,20,0.6676891977476738,0.05841830250370953
MSAEA-DM,9,30,0.6983551883778665,0.050891006916006676
MSAEA-DM,9,40,0.7231061339989268,0.04482010891816069
MSAEA-DM,9,50,0.741587451362034,0.038701232155366985
MSAEA-DM,9,60,0.7582607493366242,0.033649599651901306
MSAEA-DM,9,70,0.7760383881665894,0.029231374833890923
MSAEA-DM,9,80,0.7930324786185632,0.025794059415663328
MSAEA-DM,9,90,0.8012056490496537,0.02359979123397859
MSAEA-DM,9,100,0.8117547677284791,0.020680882869899983
MSAEA-DM,9,110,0.8228580279143198,0.018481342225469426
MSAEA-DM,9,120,0.8306721446817925,0.01761033298077308
MSAEA-DM,9,130,0.8350727196479304,0.015386805644243523
MSAEA-DM,9,140,0.8417339697976504,0.014357668643680415
MSAEA-DM,9,150,0.8477361867897183,0.012905362936205556
MSAEA-DM,9,160,0.851427425796717,0.012779522450800503
MSAEA-DM,9,170,0.8522317272643668,0.011499440639020014
MSAEA-DM,9,180,0.8558851782409881,0.011229256867042249
MSAEA-DM,9,190,0.8579735423828927,0.01051110192643983
MSAEA-DM,9,200,0.8622351664030276,0.010472606334911164
MSAEA-DM,10,20,0.6756250622998824,0.05829483548570377
MSAEA-DM,10,30,0.7003334720702268,0.05015602118084777
MSAEA-DM,10,40,0.7262503260027864,0.04386185694504412
MSAEA-DM,10,50,0.7489183445727113,0.038943364298166284
MSAEA-DM,10,60,0.7586573430315042,0.033274091793037745
MSAEA-DM,10,70,0.7811880865972494,0.02895506225046663
MSAEA-DM,10,80,0.7924544368992802,0.02698526233462484
MSAEA-DM,10,90,0.8027073157972836,0.023411197834857355
MSAEA-DM,10,100,0.8178848884620747,0.02053757796158699
MSAEA-DM,10,110,0.8234012586555608,0.01870439967796545
MSAEA-DM,10,120,0.8301906641951028,0.01723090770099084
MSAEA-DM,10,130,0.837084515866823,0.016021844605359936
MSAEA-DM,10,140,0.8420933148944263,0.014960074137799241
MSAEA-DM,10,150,0.8459332093767926,0.014562506296936447
MSAEA-DM,10,160,0.8546541957088493,0.013050258854610265
MSAEA-DM,10,170,0.8567956484644348,0.011479079365211874
MSAEA-DM,10,180,0.8619523281355296,0.011303213008807135
MSAEA-DM,10,190,0.859028236915807,0.011388921668311533
MSAEA-DM,10,200,0.8667347759051067,0.010110267272988712
MSAEA-DM,11,20,0.6722799425886755,0.058844309486094294
MSAEA-DM,11,30,0.6998024891763855,0.0504533209661674
MSAEA-DM,11,40,0.72302902918817,0.043410827813709564
MSAEA-DM,11,50,0.7434008506331207,0.037795975902759085
MSAEA-DM,11,60,0.7634547804274445,0.03419418338220722
MSAEA-DM,11,70,0.7814734604198844,0.030213330943325983
MSAEA-DM,11,80,0.7940190841474407,0.026979028336003217
MSAEA-DM,11,90,0.8029474851447501,0.02282959411909419
MSAEA-DM,11,100,0.816848189938974,0.02107170959510455
MSAEA-DM,11,110,0.8227299056219542,0.018825553974291073
MSAEA-DM,11,120,0.8285812102598873,0.017014359704873853
MSAEA-DM,11,130,0.8348950628339449,0.015140595258806969
MSAEA-DM,11,140,0.8398507979367005,0.014113866845917094
MSAEA-DM,11,150,0.8475162384613963,0.013175882244826962
MSAEA-DM,11,160,0.8510946366261778,0.012146702192192351
MSAEA-DM,11,170,0.8534610970030735,0.012024783173532885
MSAEA-DM,11,180,0.8588265456145915,0.01128708585159303
MSAEA-DM,11,190,0.8643756825752217,0.012307161487575258
MSAEA-DM,11,200,0.8643210263993815,0.010385629700445723
MSAEA-DM,12,20,0.6756402237528419,0.05855566469973215
MSAEA-DM,12,30,0.703744875709459,0.05022216306239434
MSAEA-DM,12,40,0.7279060817671051,0.04477114966215998
MSAEA-DM,12,50,0.7521414694656895,0.03828355431546475
MSAEA-DM,12,60,0.7676899372369,0.033321806410079216
MSAEA-DM,12,70,0.7857396111549467,0.029124541910448182
MSAEA-DM,12,80,0.7997515112210768,0.026307630489066498
MSAEA-DM,12,90,0.8107698227031256,0.022709592336246608
MSAEA-DM,12,100,0.8209726525720226,0.02053715161107633
MSAEA-DM,12,110,0.8290569501250998,0.0182418225007121
MSAEA-DM,12,120,0.8400251619047556,0.018578429387943657
MSAEA-DM,12,130,0.8472947006567001,0.015178931756814317
MSAEA-DM,12,140,0.8539729410514189,0.014311092420812601
MSAEA-DM,12,150,0.8543680230062767,0.01302361833692672
MSAEA-DM,12,160,0.8631687198696146,0.013264120705314575
MSAEA-DM,12,170,0.869781836656363,0.01192731862253168
MSAEA-DM,12,180,0.8695354073678456,0.01120196683041703
MSAEA-DM,12,190,0.8697184261345972,0.01112128782284916
MSAEA-DM,12,200,0.8759782427674793,0.010105997315354272
MSAEA-DM,13,20,0.6728144378899381,0.058099952969165265
MSAEA-DM,13,30,0.7044103351208411,0.050354966423605506
MSAEA-DM,13,40,0.7285139939384258,0.04361773016452649
MSAEA-DM,13,50,0.7548316841301285,0.03826992649179892
MSAEA-DM,13,60,0.7685280882225629,0.03344021529032912
MSAEA-DM,13,70,0.7821659134367337,0.029553860578511972
MSAEA-DM,13,80,0.7982438250741175,0.026360240172528308
MSAEA-DM,13,90,0.8097963664560167,0.023320732922847667
MSAEA-DM,13,100,0.8202600789889899,0.020566410422565285
MSAEA-DM,13,110,0.8288666204086212,0.018439884457110103
MSAEA-DM,13,120,0.8392349662412182,0.01683064326206689
MSAEA-DM,13,130,0.8451297328922608,0.015335650557220366
MSAEA-DM,13,140,0.8496560951213881,0.015073135781075489
MSAEA-DM,13,150,0.8569508320937342,0.013616597374928655
MSAEA-DM,13,160,0.8624269730000774,0.012201718406467667
MSAEA-DM,13,170,0.8640285576305924,0.011720996305831677
MSAEA-DM,13,180,0.868344986394741,0.01096965183647952
MSAEA-DM,13,190,0.8714984722763675,0.011284564639071511
MSAEA-DM,13,200,0.8750346777195948,0.010815756989982364
MSAEA-DM,14,20,0.6725445149593692,0.05874446038004042
MSAEA-DM,14,30,0.6989663865160681,0.050900702096910846
